CustomerID,Tier,Retained,Age,Tenure,Monthly_Spend_IDR
S0845,Silver,0,61,1, Rp 2.160.349 
P0215,Platinum,0,34,4, Rp 11.285.010 
S0487,Silver,1,37,14, Rp 2.697.525 
G0361,Gold,1,30,7, Rp 9.526.368 
S0615,Silver,0,63,12, Rp 7.373.651 
B0190,Blue,0,36,8, Rp 2.141.824 
S0131,Silver,0,36,10, Rp 3.544.058 
G0305,Gold,0,63,2, Rp 4.704.186 
B0743,Blue,0,24,13, Rp 1.869.131 
S0648,Silver,0,36,8, Rp 4.646.935 
G0063,Gold,1,58,6, Rp 7.544.210 
G0401,Gold,0,58,4, Rp 12.440.453 
S0077,Silver,0,42,13, Rp 3.788.022 
B0046,Blue,1,61,6, Rp 2.605.821 
P0218,Platinum,1,25,3, Rp 16.597.888 
B0670,Blue,1,60,6, Rp 803.817 
S0053,Silver,0,55,10, Rp 2.185.400 
B0360,Blue,0,23,12, Rp 3.179.283 
B0288,Blue,0,63,3, Rp 1.638.432 
S0401,Silver,1,60,3, Rp 5.613.461 
S0231,Silver,0,29,11, Rp 5.973.506 
B0563,Blue,0,41,12, Rp 2.947.096 
S0658,Silver,1,22,13, Rp 6.746.322 
S0259,Silver,0,64,12, Rp 4.724.808 
G0186,Gold,0,27,9, Rp 5.477.625 
S0027,Silver,1,24,7, Rp 2.437.064 
B0210,Blue,1,24,8, Rp 1.714.069 
G0292,Gold,0,29,9, Rp 8.741.751 
S0461,Silver,0,35,2, Rp 4.280.866 
B0356,Blue,1,59,4, Rp 3.655.709 
P0004,Platinum,1,43,7, Rp 16.673.648 
P0171,Platinum,0,37,7, Rp 13.994.513 
B1175,Blue,1,37,7, Rp 4.225.914 
B0115,Blue,0,54,11, Rp 1.698.110 
B0367,Blue,1,57,6, Rp 859.941 
B0057,Blue,0,26,7, Rp 1.502.013 
B1140,Blue,1,27,8, Rp 1.744.452 
S0209,Silver,1,63,9, Rp 3.528.648 
S0678,Silver,0,48,5, Rp 2.073.562 
G0161,Gold,1,34,1, Rp 7.458.812 
B0718,Blue,0,45,7, Rp 1.086.823 
B0957,Blue,0,28,11, Rp 3.918.338 
S0516,Silver,0,31,6, Rp 7.320.987 
G0461,Gold,1,36,7, Rp 10.479.503 
B0992,Blue,0,43,4, Rp 1.666.185 
S0091,Silver,0,53,11, Rp 3.790.130 
G0340,Gold,1,41,7, Rp 11.473.057 
S0620,Silver,1,54,5, Rp 2.898.198 
G0238,Gold,1,31,8, Rp 8.565.424 
B0244,Blue,0,45,12, Rp 4.155.279 
B0321,Blue,0,63,2, Rp 3.658.042 
G0282,Gold,1,23,7, Rp 5.922.692 
S0535,Silver,0,27,7, Rp 6.461.543 
G0481,Gold,1,59,3, Rp 10.121.394 
S0820,Silver,1,55,3, Rp 7.022.258 
S0710,Silver,0,28,3, Rp 4.729.976 
G0126,Gold,0,45,5, Rp 13.266.444 
S0637,Silver,0,40,10, Rp 2.921.600 
B0319,Blue,0,52,1, Rp 2.000.826 
S0601,Silver,1,54,12, Rp 3.594.495 
B0827,Blue,0,51,10, Rp 1.063.035 
B0221,Blue,0,33,1, Rp 1.401.754 
B0841,Blue,1,29,5, Rp 2.144.831 
P0297,Platinum,1,26,6, Rp 15.317.234 
B0591,Blue,1,24,10, Rp 4.047.799 
B0688,Blue,0,54,3, Rp 3.314.336 
G0328,Gold,1,53,1, Rp 7.750.808 
G0199,Gold,0,25,12, Rp 11.758.669 
G0464,Gold,0,24,12, Rp 5.267.996 
B1143,Blue,0,20,4, Rp 3.883.007 
G0044,Gold,1,46,4, Rp 5.547.517 
S0552,Silver,1,62,10, Rp 2.552.468 
S0638,Silver,1,51,1, Rp 3.632.017 
B0332,Blue,0,23,13, Rp 4.102.087 
S0537,Silver,0,59,6, Rp 3.562.877 
B0068,Blue,1,45,11, Rp 1.238.303 
B0800,Blue,0,52,9, Rp 3.575.608 
S0674,Silver,1,21,8, Rp 2.753.445 
G0493,Gold,1,47,2, Rp 12.749.526 
B0631,Blue,0,64,7, Rp 1.269.202 
B0418,Blue,0,51,10, Rp 1.322.406 
G0105,Gold,1,49,9, Rp 12.194.803 
P0113,Platinum,1,60,8, Rp 8.244.369 
G0132,Gold,1,53,10, Rp 10.058.602 
G0407,Gold,1,47,4, Rp 8.242.100 
B0792,Blue,0,42,1, Rp 2.011.275 
B0145,Blue,0,51,6, Rp 1.662.304 
P0068,Platinum,0,37,2, Rp 9.704.406 
S0749,Silver,0,58,6, Rp 5.642.265 
B1155,Blue,0,21,9, Rp 3.674.563 
B1013,Blue,1,25,5, Rp 3.210.875 
B0660,Blue,0,31,11, Rp 2.116.636 
B0228,Blue,1,43,5, Rp 1.406.542 
B1156,Blue,0,35,12, Rp 3.557.674 
B0331,Blue,1,18,8, Rp 3.125.068 
B0219,Blue,0,27,5, Rp 3.469.257 
P0129,Platinum,1,37,2, Rp 12.495.589 
S0614,Silver,0,64,10, Rp 5.113.476 
G0326,Gold,1,27,7, Rp 9.249.297 
P0172,Platinum,1,47,13, Rp 9.662.035 
B0781,Blue,0,58,3, Rp 3.739.967 
S0000,Silver,0,42,6, Rp 2.881.888 
G0144,Gold,1,55,11, Rp 5.231.752 
B0204,Blue,1,20,11, Rp 1.135.213 
B0533,Blue,0,47,1, Rp 2.596.765 
S0250,Silver,0,20,10, Rp 2.233.637 
S0270,Silver,1,19,1, Rp 2.116.921 
G0257,Gold,1,22,9, Rp 11.854.776 
P0169,Platinum,1,29,13, Rp 18.501.904 
B1172,Blue,0,53,6, Rp 3.664.836 
S0712,Silver,0,49,9, Rp 2.983.811 
P0058,Platinum,0,57,11, Rp 22.108.167 
S0245,Silver,0,27,6, Rp 4.287.202 
B0530,Blue,1,55,11, Rp 2.571.604 
S0430,Silver,0,33,2, Rp 4.819.101 
S0907,Silver,1,46,1, Rp 4.590.362 
B0735,Blue,0,34,5, Rp 2.743.734 
P0044,Platinum,1,39,13, Rp 11.963.201 
G0059,Gold,1,22,3, Rp 5.129.214 
B0087,Blue,1,19,8, Rp 1.639.807 
B0018,Blue,0,20,14, Rp 3.056.746 
B0553,Blue,0,42,8, Rp 1.044.444 
S0463,Silver,1,46,4, Rp 4.436.695 
G0368,Gold,1,30,2, Rp 4.553.328 
P0064,Platinum,1,28,2, Rp 16.701.682 
S0510,Silver,1,30,3, Rp 3.421.248 
B0445,Blue,0,62,6, Rp 2.643.293 
S0663,Silver,0,39,6, Rp 3.426.081 
B0615,Blue,0,48,4, Rp 972.908 
S0727,Silver,1,60,8, Rp 2.595.608 
S0916,Silver,1,44,10, Rp 1.789.213 
G0146,Gold,1,27,4, Rp 14.233.544 
P0225,Platinum,0,29,2, Rp 19.450.630 
B0083,Blue,0,47,12, Rp 3.769.021 
S0088,Silver,1,37,6, Rp 4.780.422 
B0944,Blue,0,50,1, Rp 2.625.596 
G0018,Gold,1,50,9, Rp 8.700.311 
B0475,Blue,0,54,7, Rp 2.095.794 
B0173,Blue,0,32,5, Rp 3.110.110 
G0019,Gold,1,22,14, Rp 12.672.562 
B0155,Blue,0,33,7, Rp 3.723.013 
B1026,Blue,0,25,14, Rp 3.510.547 
B0933,Blue,0,28,13, Rp 2.346.200 
S0092,Silver,0,50,4, Rp 3.414.600 
B0400,Blue,0,42,10, Rp 1.731.939 
S0595,Silver,0,33,14, Rp 3.821.450 
S0866,Silver,1,40,5, Rp 3.584.747 
G0392,Gold,1,58,14, Rp 7.521.044 
P0020,Platinum,1,63,4, Rp 9.960.461 
B0934,Blue,0,27,10, Rp 1.500.840 
G0357,Gold,1,18,4, Rp 10.631.229 
B0815,Blue,1,45,4, Rp 1.123.021 
S0044,Silver,1,31,13, Rp 3.289.543 
S0020,Silver,0,30,14, Rp 6.933.456 
B0793,Blue,0,32,9, Rp 2.555.918 
B0483,Blue,1,26,13, Rp 4.166.938 
B0416,Blue,0,36,11, Rp 1.258.165 
S0314,Silver,0,22,9, Rp 2.336.630 
P0069,Platinum,1,29,11, Rp 21.256.173 
S0567,Silver,0,60,12, Rp 6.053.606 
B0676,Blue,1,56,5, Rp 3.664.288 
G0079,Gold,1,60,10, Rp 13.293.234 
S0715,Silver,1,45,5, Rp 1.666.139 
B0107,Blue,1,54,14, Rp 4.038.926 
S0398,Silver,0,61,3, Rp 4.176.224 
S0070,Silver,1,52,10, Rp 5.730.103 
S0886,Silver,0,37,14, Rp 2.526.361 
S0348,Silver,0,38,10, Rp 4.648.148 
B1167,Blue,0,29,3, Rp 3.471.512 
G0441,Gold,0,44,5, Rp 12.483.272 
S0161,Silver,0,57,14, Rp 5.824.513 
S0559,Silver,0,28,2, Rp 3.046.595 
B0022,Blue,0,46,13, Rp 4.302.012 
G0203,Gold,0,26,2, Rp 5.680.054 
B1127,Blue,0,25,8, Rp 3.947.920 
B0330,Blue,1,58,12, Rp 2.223.895 
S0257,Silver,1,61,7, Rp 2.771.153 
S0355,Silver,0,33,11, Rp 3.560.461 
S0971,Silver,0,52,13, Rp 5.370.822 
S0824,Silver,1,62,5, Rp 6.352.939 
B0381,Blue,1,28,8, Rp 4.466.581 
B1094,Blue,1,39,5, Rp 3.910.941 
G0156,Gold,1,26,12, Rp 13.430.372 
B0336,Blue,1,60,11, Rp 4.057.904 
B0290,Blue,0,62,12, Rp 1.345.978 
G0017,Gold,1,23,5, Rp 7.381.323 
S0328,Silver,1,45,2, Rp 6.064.095 
S0047,Silver,0,56,13, Rp 7.498.900 
S0591,Silver,1,38,11, Rp 5.506.769 
S0791,Silver,0,37,14, Rp 4.162.265 
B0474,Blue,0,52,7, Rp 3.728.788 
B0939,Blue,1,58,13, Rp 2.268.121 
B0694,Blue,0,26,11, Rp 4.474.392 
G0284,Gold,1,52,1, Rp 13.209.003 
S0197,Silver,1,55,6, Rp 3.754.364 
B0818,Blue,0,27,9, Rp 789.102 
P0154,Platinum,1,18,12, Rp 11.621.044 
B0282,Blue,0,64,7, Rp 4.043.216 
G0107,Gold,0,58,10, Rp 7.950.346 
S0804,Silver,1,39,8, Rp 7.129.527 
B0402,Blue,0,60,8, Rp 1.165.262 
B0021,Blue,1,47,11, Rp 4.243.500 
S0123,Silver,0,35,12, Rp 6.678.785 
G0261,Gold,0,44,9, Rp 10.977.290 
G0125,Gold,1,62,13, Rp 9.509.006 
G0195,Gold,1,55,5, Rp 14.674.163 
B0620,Blue,1,35,2, Rp 1.415.423 
B0772,Blue,1,36,14, Rp 1.165.994 
B1108,Blue,1,22,7, Rp 3.610.338 
G0110,Gold,1,46,13, Rp 6.396.685 
B0538,Blue,1,57,11, Rp 3.789.684 
S0701,Silver,1,38,1, Rp 3.651.740 
B0452,Blue,0,52,13, Rp 4.112.171 
B0602,Blue,0,59,11, Rp 2.961.907 
S0254,Silver,0,52,10, Rp 3.827.393 
B0129,Blue,1,61,8, Rp 4.495.212 
B0540,Blue,0,35,7, Rp 2.646.767 
G0140,Gold,0,59,9, Rp 7.377.874 
B0513,Blue,0,28,3, Rp 2.154.566 
S0050,Silver,1,30,10, Rp 7.441.499 
P0158,Platinum,1,39,5, Rp 11.893.586 
P0156,Platinum,1,57,6, Rp 18.686.075 
S0100,Silver,1,62,7, Rp 3.026.523 
B0006,Blue,0,43,1, Rp 3.035.424 
B0140,Blue,1,48,3, Rp 2.933.987 
S0961,Silver,0,55,4, Rp 4.293.573 
S0757,Silver,1,60,9, Rp 6.547.164 
B1120,Blue,1,34,6, Rp 952.142 
S0340,Silver,0,39,8, Rp 4.597.972 
G0083,Gold,1,64,13, Rp 13.478.323 
B1197,Blue,1,61,13, Rp 1.752.920 
B0712,Blue,0,21,9, Rp 3.524.129 
S0394,Silver,1,31,3, Rp 3.665.816 
B0354,Blue,1,64,5, Rp 1.017.153 
S0102,Silver,1,63,9, Rp 5.967.845 
S0743,Silver,1,49,1, Rp 5.570.812 
G0253,Gold,1,37,14, Rp 6.895.742 
S0795,Silver,0,27,5, Rp 5.146.065 
S0644,Silver,0,64,14, Rp 7.242.745 
B0883,Blue,1,46,11, Rp 870.140 
B0500,Blue,0,61,13, Rp 3.727.482 
S0870,Silver,1,37,8, Rp 4.096.505 
B0325,Blue,0,38,5, Rp 1.713.072 
B0494,Blue,1,43,9, Rp 1.668.093 
G0265,Gold,1,38,10, Rp 7.223.697 
B0776,Blue,0,46,13, Rp 2.038.464 
B0774,Blue,1,52,8, Rp 3.383.661 
G0465,Gold,1,45,13, Rp 12.528.758 
S0528,Silver,0,47,10, Rp 4.404.275 
S0008,Silver,1,32,1, Rp 5.433.395 
B0527,Blue,1,52,8, Rp 4.456.563 
B1139,Blue,1,58,8, Rp 3.635.788 
G0202,Gold,1,34,5, Rp 8.850.434 
G0336,Gold,0,64,7, Rp 14.959.719 
B0320,Blue,0,62,10, Rp 4.181.779 
B0534,Blue,1,36,10, Rp 1.501.945 
S0519,Silver,1,58,12, Rp 5.845.019 
S0689,Silver,1,41,2, Rp 3.233.946 
S0972,Silver,0,57,13, Rp 3.509.137 
B0450,Blue,1,33,7, Rp 4.451.582 
B0487,Blue,1,56,11, Rp 3.898.018 
S0222,Silver,0,41,8, Rp 6.039.625 
B0051,Blue,0,60,5, Rp 1.578.989 
B0674,Blue,0,21,2, Rp 2.408.914 
S0566,Silver,0,61,14, Rp 2.990.380 
G0496,Gold,1,61,3, Rp 8.792.327 
B1182,Blue,0,38,6, Rp 2.495.680 
P0105,Platinum,1,36,14, Rp 15.823.975 
B1190,Blue,1,40,3, Rp 3.644.745 
B1003,Blue,0,59,14, Rp 2.717.735 
G0436,Gold,1,21,6, Rp 5.368.752 
S0156,Silver,0,25,6, Rp 3.893.627 
B0646,Blue,1,46,4, Rp 3.748.340 
B0246,Blue,1,45,7, Rp 4.402.215 
B0664,Blue,0,37,1, Rp 3.734.171 
G0182,Gold,0,28,4, Rp 14.720.349 
B1027,Blue,1,46,1, Rp 2.804.206 
B0899,Blue,0,49,8, Rp 4.201.232 
B1023,Blue,1,27,2, Rp 2.499.922 
G0102,Gold,1,27,9, Rp 6.099.048 
G0160,Gold,1,45,6, Rp 8.513.492 
B0928,Blue,1,42,2, Rp 2.722.339 
S0011,Silver,0,34,6, Rp 7.471.031 
B0295,Blue,0,60,10, Rp 3.953.313 
B0305,Blue,1,45,12, Rp 2.537.324 
G0367,Gold,0,24,2, Rp 12.521.614 
S0619,Silver,0,38,10, Rp 6.256.203 
S0242,Silver,1,43,10, Rp 4.667.455 
B0128,Blue,0,56,14, Rp 2.879.330 
S0467,Silver,1,62,6, Rp 3.425.836 
B1104,Blue,0,44,2, Rp 4.084.596 
S0999,Silver,1,58,6, Rp 3.586.590 
G0127,Gold,0,18,6, Rp 12.436.807 
G0466,Gold,1,26,2, Rp 7.489.221 
S0073,Silver,1,29,4, Rp 5.544.138 
B0734,Blue,0,59,10, Rp 3.794.500 
B0002,Blue,1,40,6, Rp 3.301.581 
B0810,Blue,0,33,1, Rp 1.571.999 
B1189,Blue,0,41,1, Rp 2.710.099 
G0448,Gold,1,51,1, Rp 12.707.172 
G0456,Gold,1,56,3, Rp 10.177.954 
S0414,Silver,0,41,3, Rp 3.880.506 
B0970,Blue,1,62,9, Rp 3.818.503 
B0456,Blue,0,32,10, Rp 1.773.106 
S0636,Silver,1,36,1, Rp 7.364.846 
B0517,Blue,1,39,6, Rp 1.311.786 
B0005,Blue,0,64,7, Rp 949.328 
B0717,Blue,0,50,14, Rp 1.524.979 
B0605,Blue,0,54,7, Rp 2.372.925 
B0052,Blue,0,43,12, Rp 3.033.323 
G0030,Gold,1,64,10, Rp 14.981.048 
S0521,Silver,1,40,2, Rp 2.155.134 
P0256,Platinum,1,46,6, Rp 8.844.206 
B0337,Blue,0,40,4, Rp 1.080.675 
S0049,Silver,0,42,14, Rp 6.459.335 
G0372,Gold,1,24,10, Rp 12.230.666 
G0114,Gold,1,43,10, Rp 4.602.683 
S0071,Silver,1,27,3, Rp 3.088.169 
S0251,Silver,0,44,6, Rp 2.596.731 
S0003,Silver,0,57,12, Rp 3.875.467 
B0643,Blue,0,32,3, Rp 1.554.578 
S0901,Silver,1,20,5, Rp 7.033.953 
S0205,Silver,0,49,6, Rp 6.862.725 
B0613,Blue,1,52,8, Rp 3.736.761 
B0235,Blue,1,23,7, Rp 3.116.763 
S0949,Silver,1,37,9, Rp 2.824.949 
S0723,Silver,1,36,9, Rp 6.488.345 
S0120,Silver,0,46,13, Rp 1.503.837 
P0279,Platinum,1,63,6, Rp 17.381.792 
S0113,Silver,1,19,10, Rp 4.390.928 
G0075,Gold,1,27,4, Rp 12.051.597 
P0091,Platinum,1,48,3, Rp 19.040.937 
G0302,Gold,1,40,8, Rp 14.207.190 
B0586,Blue,1,21,5, Rp 1.894.750 
G0299,Gold,1,46,8, Rp 8.047.079 
B0171,Blue,0,27,2, Rp 2.885.051 
S0364,Silver,1,34,4, Rp 5.401.940 
B0263,Blue,0,33,13, Rp 2.160.682 
P0036,Platinum,0,54,7, Rp 13.019.776 
G0497,Gold,1,28,1, Rp 7.931.118 
B0040,Blue,1,27,10, Rp 2.456.256 
B0610,Blue,0,49,6, Rp 3.729.103 
S0428,Silver,0,21,4, Rp 3.628.319 
B0632,Blue,0,30,10, Rp 4.389.582 
S0918,Silver,0,29,13, Rp 7.419.281 
B1118,Blue,0,46,7, Rp 3.627.013 
S0397,Silver,0,24,10, Rp 5.007.129 
S0028,Silver,0,52,1, Rp 2.131.875 
B0747,Blue,0,57,7, Rp 2.313.707 
B1132,Blue,1,31,14, Rp 1.642.333 
B1016,Blue,0,63,7, Rp 3.155.887 
B1177,Blue,1,53,7, Rp 1.910.126 
S0849,Silver,0,61,3, Rp 4.768.812 
S0685,Silver,1,19,4, Rp 4.077.400 
S0185,Silver,1,38,13, Rp 5.558.337 
B0362,Blue,1,26,7, Rp 2.585.256 
S0978,Silver,1,21,8, Rp 3.512.784 
S0781,Silver,1,44,11, Rp 4.031.433 
B1000,Blue,0,20,10, Rp 2.101.825 
B0103,Blue,1,25,12, Rp 3.302.620 
B0766,Blue,1,55,6, Rp 3.541.144 
P0277,Platinum,1,28,13, Rp 12.166.810 
B0306,Blue,0,54,6, Rp 1.135.919 
B0184,Blue,1,23,2, Rp 4.470.899 
B0862,Blue,1,44,12, Rp 3.474.600 
B1093,Blue,0,53,4, Rp 2.782.112 
B0383,Blue,1,23,12, Rp 4.369.322 
G0065,Gold,1,29,14, Rp 8.570.059 
B0839,Blue,0,34,6, Rp 3.184.107 
B1074,Blue,0,40,8, Rp 857.210 
S0578,Silver,1,44,2, Rp 4.624.999 
G0379,Gold,1,32,10, Rp 11.074.030 
G0289,Gold,1,59,4, Rp 13.822.298 
S0227,Silver,0,44,7, Rp 2.251.606 
G0219,Gold,0,60,8, Rp 13.712.777 
P0081,Platinum,0,33,2, Rp 7.620.478 
G0071,Gold,1,52,12, Rp 11.539.690 
S0207,Silver,0,58,5, Rp 2.941.588 
P0282,Platinum,1,55,9, Rp 10.668.956 
G0478,Gold,0,59,1, Rp 13.167.312 
G0437,Gold,0,28,9, Rp 14.108.375 
B0739,Blue,0,47,12, Rp 2.754.798 
B0062,Blue,1,53,12, Rp 2.418.375 
B0161,Blue,0,45,14, Rp 3.156.537 
S0688,Silver,1,19,13, Rp 3.298.151 
B1187,Blue,0,56,13, Rp 1.139.306 
S0787,Silver,1,32,7, Rp 1.833.845 
S0476,Silver,1,40,8, Rp 6.499.331 
P0253,Platinum,1,28,1, Rp 21.618.873 
S0717,Silver,0,24,11, Rp 4.921.995 
B0213,Blue,1,58,13, Rp 2.736.632 
S0026,Silver,1,36,2, Rp 1.849.427 
G0220,Gold,1,54,9, Rp 4.922.954 
P0074,Platinum,0,27,12, Rp 18.592.552 
S0740,Silver,0,55,9, Rp 6.330.573 
G0029,Gold,1,47,12, Rp 7.173.948 
S0171,Silver,0,38,7, Rp 3.994.898 
S0653,Silver,0,37,12, Rp 4.805.372 
S0080,Silver,1,38,1, Rp 3.525.344 
B0124,Blue,0,50,13, Rp 974.125 
G0335,Gold,1,56,10, Rp 14.981.457 
B0663,Blue,0,46,11, Rp 1.591.419 
B0020,Blue,1,63,8, Rp 1.362.344 
S0265,Silver,0,40,4, Rp 4.601.705 
S0649,Silver,0,55,2, Rp 2.321.981 
G0164,Gold,1,59,12, Rp 11.367.814 
B0763,Blue,1,37,12, Rp 3.216.927 
S0118,Silver,0,30,12, Rp 3.209.810 
B0196,Blue,0,21,11, Rp 3.905.440 
B0671,Blue,0,34,11, Rp 4.053.786 
S0451,Silver,1,25,11, Rp 7.213.424 
B0327,Blue,1,57,12, Rp 4.281.763 
S0654,Silver,1,26,10, Rp 3.964.256 
P0201,Platinum,1,63,6, Rp 9.048.882 
B0186,Blue,0,64,12, Rp 1.891.479 
B0460,Blue,0,46,12, Rp 3.881.231 
B0982,Blue,0,61,4, Rp 1.259.016 
G0041,Gold,1,36,7, Rp 13.154.814 
S0941,Silver,0,59,2, Rp 1.655.092 
P0139,Platinum,1,40,3, Rp 19.766.935 
S0858,Silver,1,60,2, Rp 2.599.384 
B0875,Blue,1,33,14, Rp 1.437.853 
B0882,Blue,1,40,13, Rp 4.111.906 
B0783,Blue,0,51,11, Rp 2.385.783 
G0026,Gold,1,39,12, Rp 5.618.788 
S0241,Silver,0,26,10, Rp 4.092.306 
P0163,Platinum,1,63,6, Rp 11.949.313 
B1106,Blue,0,54,10, Rp 3.227.758 
B1061,Blue,1,51,3, Rp 1.322.746 
P0034,Platinum,0,41,11, Rp 19.591.232 
S0048,Silver,0,25,11, Rp 4.700.878 
B0759,Blue,0,64,5, Rp 4.078.160 
S0923,Silver,1,56,1, Rp 2.621.094 
B0284,Blue,0,36,11, Rp 1.603.930 
G0346,Gold,1,50,5, Rp 11.728.214 
P0207,Platinum,0,44,13, Rp 10.625.412 
G0415,Gold,1,29,13, Rp 5.914.846 
S0039,Silver,0,54,5, Rp 6.810.455 
B1159,Blue,0,19,7, Rp 1.483.679 
S0258,Silver,1,43,2, Rp 1.854.063 
G0122,Gold,1,51,12, Rp 9.569.975 
P0060,Platinum,1,55,14, Rp 19.686.843 
P0184,Platinum,0,53,10, Rp 16.502.729 
S0130,Silver,1,57,3, Rp 6.355.088 
S0464,Silver,1,56,10, Rp 4.432.117 
B1163,Blue,0,51,10, Rp 760.479 
G0333,Gold,1,28,4, Rp 14.661.270 
S0874,Silver,0,46,8, Rp 6.817.990 
B1181,Blue,1,31,9, Rp 3.306.369 
B0803,Blue,1,46,3, Rp 970.907 
B0630,Blue,0,20,2, Rp 2.366.158 
G0476,Gold,1,43,7, Rp 10.798.801 
S0517,Silver,0,50,9, Rp 5.877.638 
B0782,Blue,0,59,6, Rp 3.273.684 
S0252,Silver,0,33,5, Rp 7.205.050 
G0175,Gold,1,22,7, Rp 10.145.677 
S0388,Silver,1,37,2, Rp 1.948.700 
B0550,Blue,0,27,1, Rp 2.111.967 
S0462,Silver,1,22,10, Rp 5.133.920 
S0465,Silver,1,51,9, Rp 1.965.106 
B1171,Blue,1,28,10, Rp 3.153.556 
S0144,Silver,1,52,14, Rp 1.506.772 
P0299,Platinum,0,30,2, Rp 15.372.251 
B0260,Blue,1,43,7, Rp 4.143.674 
S0822,Silver,0,40,7, Rp 5.913.726 
B0371,Blue,1,37,11, Rp 3.412.633 
B0668,Blue,0,54,11, Rp 1.739.842 
G0246,Gold,1,27,3, Rp 10.869.946 
B1131,Blue,0,31,2, Rp 2.830.147 
B0131,Blue,0,20,9, Rp 3.206.659 
B0194,Blue,0,37,5, Rp 3.525.199 
G0411,Gold,0,49,14, Rp 9.289.045 
P0103,Platinum,1,38,2, Rp 9.367.579 
B1036,Blue,0,31,13, Rp 3.387.987 
G0485,Gold,0,28,6, Rp 13.248.702 
S0083,Silver,1,39,11, Rp 7.309.411 
S0471,Silver,0,23,14, Rp 2.454.988 
S0359,Silver,1,34,5, Rp 7.288.515 
B0077,Blue,0,56,6, Rp 2.105.023 
B0343,Blue,1,40,14, Rp 1.196.654 
B0144,Blue,0,21,2, Rp 4.460.812 
B0026,Blue,1,42,8, Rp 2.616.143 
B0594,Blue,0,44,11, Rp 3.571.290 
B0590,Blue,1,57,14, Rp 944.254 
B0614,Blue,0,31,11, Rp 4.197.830 
G0427,Gold,0,37,11, Rp 13.002.589 
B0334,Blue,0,40,11, Rp 3.055.870 
B0607,Blue,1,34,10, Rp 2.879.104 
S0307,Silver,0,28,3, Rp 4.665.121 
P0127,Platinum,1,21,7, Rp 21.734.660 
B1129,Blue,1,41,13, Rp 2.026.040 
B0901,Blue,0,56,5, Rp 1.819.484 
B0548,Blue,0,24,2, Rp 2.477.627 
B0929,Blue,0,40,6, Rp 993.897 
B0985,Blue,1,32,6, Rp 3.490.040 
B0351,Blue,1,61,3, Rp 2.688.264 
P0288,Platinum,1,61,7, Rp 8.595.777 
S0030,Silver,1,33,6, Rp 5.136.060 
G0103,Gold,1,26,8, Rp 7.271.743 
G0458,Gold,1,34,13, Rp 7.179.413 
G0058,Gold,1,58,4, Rp 6.958.078 
S0772,Silver,0,27,10, Rp 4.453.538 
B0838,Blue,0,27,4, Rp 2.864.798 
B0809,Blue,1,38,1, Rp 4.242.396 
B0849,Blue,0,23,7, Rp 797.324 
S0183,Silver,1,28,2, Rp 3.454.422 
S0622,Silver,1,46,13, Rp 6.704.539 
B0024,Blue,0,32,1, Rp 1.689.983 
B0779,Blue,0,37,9, Rp 863.539 
G0277,Gold,1,56,8, Rp 14.294.098 
G0446,Gold,0,45,3, Rp 5.248.212 
B0852,Blue,1,23,14, Rp 1.540.937 
S0423,Silver,0,23,13, Rp 4.950.804 
S0361,Silver,1,30,4, Rp 1.871.169 
P0077,Platinum,0,44,14, Rp 19.942.836 
S0605,Silver,1,31,5, Rp 7.010.210 
B1188,Blue,0,37,1, Rp 3.965.395 
B0946,Blue,0,41,14, Rp 2.582.198 
G0291,Gold,1,34,11, Rp 10.337.076 
G0031,Gold,1,56,11, Rp 6.473.223 
B0019,Blue,1,33,10, Rp 4.004.222 
B0285,Blue,0,52,8, Rp 2.506.936 
S0507,Silver,0,37,13, Rp 1.501.444 
S0784,Silver,0,31,4, Rp 6.127.519 
B0557,Blue,1,40,5, Rp 4.424.694 
B0592,Blue,0,44,4, Rp 3.378.410 
G0237,Gold,1,20,2, Rp 11.745.271 
P0270,Platinum,1,35,4, Rp 7.547.614 
B0185,Blue,1,29,12, Rp 3.960.538 
B0491,Blue,1,40,10, Rp 2.839.791 
S0882,Silver,0,44,13, Rp 2.509.145 
B1154,Blue,0,39,3, Rp 2.414.996 
S0965,Silver,1,23,10, Rp 2.354.779 
B0702,Blue,0,55,14, Rp 3.974.336 
S0202,Silver,0,60,13, Rp 5.747.786 
S0523,Silver,1,36,14, Rp 1.747.849 
B0775,Blue,0,47,6, Rp 3.791.885 
G0207,Gold,1,56,7, Rp 13.423.347 
S0204,Silver,0,30,12, Rp 4.686.881 
B0431,Blue,1,60,7, Rp 1.460.462 
P0176,Platinum,1,43,10, Rp 12.654.710 
S0982,Silver,1,55,1, Rp 2.543.353 
P0189,Platinum,1,57,5, Rp 11.542.659 
S0998,Silver,1,45,13, Rp 2.622.208 
G0012,Gold,0,28,8, Rp 10.675.509 
G0429,Gold,1,59,12, Rp 7.261.880 
G0008,Gold,1,33,6, Rp 12.971.170 
G0218,Gold,1,53,7, Rp 9.462.046 
B0099,Blue,0,62,9, Rp 2.767.582 
B0910,Blue,0,50,10, Rp 2.116.235 
B1081,Blue,0,29,8, Rp 1.589.184 
S0018,Silver,1,38,5, Rp 3.653.609 
B1157,Blue,0,22,3, Rp 2.918.664 
S0186,Silver,0,19,9, Rp 6.080.994 
S0914,Silver,1,52,7, Rp 4.863.190 
G0089,Gold,1,61,2, Rp 9.835.772 
B0412,Blue,1,33,9, Rp 1.429.170 
P0241,Platinum,1,49,4, Rp 17.093.431 
